val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.91989964,0.9588644,0.19579947,0.69908345,0.8598684,0.32264632
0.59029293,0.74632746,0.26270553,0.7144917,0.8566806,0.32766035
0.9339411,0.9661959,0.14230868,0.6890743,0.85009533,0.32952908
0.78232765,0.8778728,0.25260797,0.71688634,0.86407775,0.3094696
0.37069067,0.57298106,0.42677125,0.7303557,0.8712517,0.29600024
0.4688045,0.65304357,0.38107067,0.7402989,0.8760399,0.28541553
0.48426306,0.6647273,0.3678704,0.73314846,0.86994565,0.29784006
0.341124,0.54795,0.43559146,0.76192564,0.8910896,0.27208713
0.882226,0.93766505,0.23813425,0.7895198,0.902496,0.25102293
0.82754254,0.9056889,0.27004522,0.7586403,0.8865966,0.27823213
0.33869627,0.5461554,0.51551557,0.7497287,0.88162726,0.2944048
0.48981708,0.66982096,0.37813613,0.75459695,0.88580775,0.2794008
0.5192237,0.6926006,0.35845816,0.75844467,0.88570654,0.2820985
0.4952069,0.674082,0.44018713,0.75337994,0.88582546,0.28208253
0.856818,0.9230499,0.23768276,0.7400987,0.874953,0.29242963
0.5860247,0.74300694,0.29705954,0.72291267,0.8645665,0.30122778
0.75755316,0.86205953,0.24779657,0.7142267,0.8632047,0.31071198
0.9269569,0.9624433,0.1942611,0.7815705,0.8989146,0.2589446
0.9268435,0.96243185,0.15255657,0.7486198,0.8806461,0.28068972
