val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.8718083,0.932029,0.22748935,0.70260733,0.8525605,0.32917392
0.90810305,0.9524796,0.14537713,0.7365387,0.8722202,0.29707408
0.79203606,0.8842115,0.3138628,0.7092539,0.8595719,0.3442435
0.8972806,0.9464521,0.18327495,0.7231851,0.867934,0.31995574
0.88951063,0.94217163,0.17010128,0.74895215,0.882302,0.30396453
0.8796622,0.9366386,0.21579048,0.7104323,0.8580203,0.32790828
0.8820421,0.9377327,0.22918227,0.6920483,0.84718937,0.37017822
0.875989,0.9343723,0.21837404,0.7049221,0.85464376,0.31636253
0.88528043,0.93993276,0.17603657,0.72809935,0.8704609,0.31904152
0.8930192,0.9439333,0.1793156,0.7391695,0.8789856,0.2881409
0.85189974,0.92030025,0.2554613,0.70838106,0.85919523,0.3375981
0.85036576,0.9194485,0.23314565,0.7536843,0.8827466,0.28851897
0.68072736,0.81049865,0.37627798,0.6696137,0.8392615,0.3680502
0.8003514,0.8891945,0.2853594,0.7441701,0.88188165,0.30742392
0.88910866,0.94167674,0.19180743,0.7022735,0.8526649,0.35105148
0.8862913,0.9401266,0.19776526,0.74808705,0.87909514,0.30371118
0.86628425,0.92893046,0.22409505,0.77070487,0.8943118,0.2638221
0.8627444,0.92657125,0.23830576,0.7393024,0.87474227,0.3251766
0.5610165,0.7239314,0.38418677,0.7754003,0.89736545,0.25629255
0.69245744,0.81869227,0.36566877,0.76419026,0.891265,0.28037792
0.8853835,0.93956685,0.18968618,0.7309568,0.8671206,0.31868494
0.85323906,0.92105764,0.23920873,0.703027,0.85465384,0.32758036
0.8765948,0.9346029,0.22719797,0.7476431,0.8789331,0.3020495
0.8807624,0.93702036,0.20441148,0.7843922,0.8997331,0.25362983
0.887901,0.94104695,0.19020763,0.7386346,0.8772909,0.28388533
0.89669794,0.9459849,0.17435125,0.75313944,0.8816887,0.29728362
0.8894058,0.9418876,0.18511084,0.74176085,0.87447816,0.29271102
0.87623996,0.93452454,0.20338096,0.71708524,0.86330575,0.3076756
