val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.8776591,0.93548894,0.59311676,0.71070814,0.8561891,0.88436604
0.8675834,0.92980295,0.6074743,0.7185176,0.85607225,0.8503832
0.77331537,0.87256694,0.72219455,0.76090986,0.8817755,0.8131842
0.75973934,0.86348623,0.716275,0.68244785,0.8368468,0.91754246
0.543764,0.71010107,0.9085458,0.7522027,0.87626773,0.82325435
0.43238288,0.62208176,1.0543199,0.7195855,0.8543084,0.8579187
0.30528498,0.51402384,1.5763495,0.75447834,0.8774854,0.8114424
0.30739716,0.5153493,1.4890985,0.7164185,0.8584858,0.8812054
0.30962226,0.5148836,1.545528,0.751264,0.8760941,0.79898834
0.6771359,0.80782247,0.8983398,0.7500053,0.8747832,0.86879253
0.26221746,0.47027624,1.7364225,0.72982466,0.86198986,0.8543806
0.84373164,0.9158197,0.68572634,0.72751856,0.8604141,0.8223891
0.7924782,0.88493866,0.765159,0.7278757,0.8613331,0.8366677
0.7331002,0.8460097,0.7888034,0.7419839,0.872141,0.8763392
0.78346294,0.8786444,0.7137597,0.74011266,0.8702962,0.82706887
0.88032585,0.9367551,0.6141385,0.7549815,0.87912446,0.8302968
0.81849694,0.9004503,0.68883675,0.76368064,0.88290775,0.7716627
0.7561717,0.86120325,0.7529657,0.7326977,0.8656266,0.8233459
0.8816898,0.93774694,0.59509456,0.7203073,0.8564832,0.8581818
0.8963855,0.9459662,0.5574018,0.73176193,0.8685665,0.8302925
0.8988012,0.9472819,0.56208575,0.74906164,0.87378275,0.8500138
0.8941696,0.94463974,0.5902846,0.71505976,0.8511113,0.83150554
0.8170006,0.8995358,0.6954119,0.74327993,0.87250227,0.8364013
0.84675217,0.91744334,0.6632246,0.79121673,0.9005875,0.76324683
