val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.7541405,0.8663129,1.343442,0.50959927,0.6805373,1.5399517
0.74423665,0.8606768,1.3432062,0.5148566,0.684377,1.5311779
0.7409563,0.85891795,1.3426828,0.52570766,0.69448024,1.5011998
0.7473109,0.8625343,1.3422029,0.5222531,0.6919911,1.5035247
0.76456213,0.87272334,1.3410313,0.5437126,0.71015996,1.4842001
0.75650096,0.86827123,1.3408089,0.54278755,0.70920384,1.5124062
0.7534433,0.86646897,1.3415616,0.5416339,0.7091234,1.491571
0.70957124,0.8392303,1.3503418,0.5670384,0.7307941,1.4913144
0.6344401,0.79392,1.3641846,0.55670375,0.7228725,1.5035887
0.6262777,0.7889952,1.37399,0.5669459,0.7310827,1.5117551
0.66296196,0.81193024,1.3873363,0.56211674,0.7269242,1.4656597
0.76827383,0.87509054,1.3495584,0.555656,0.7222364,1.491271
0.7718787,0.87716883,1.3436675,0.56516683,0.72928494,1.4967184
0.7305435,0.8528706,1.3481975,0.56036633,0.725051,1.4957204
0.74949056,0.8639672,1.340342,0.57177687,0.736375,1.4984697
0.77080667,0.8765474,1.3408084,0.5840133,0.7462626,1.4927487
0.71200436,0.8417993,1.3569168,0.5869955,0.74913484,1.4711257
0.77719164,0.88029027,1.3413119,0.59211314,0.7534931,1.4869522
0.76952195,0.87570536,1.3398292,0.58835,0.74920875,1.4861017
0.7625774,0.87136215,1.3420253,0.6121,0.771009,1.478817
0.7597681,0.8701134,1.3435125,0.6092417,0.76753217,1.4987912
0.7398633,0.858388,1.3455595,0.59949154,0.7590986,1.4746441
0.74031115,0.85863185,1.3445334,0.59092015,0.7523997,1.4906851
0.7431134,0.8599632,1.3437693,0.60611343,0.7645029,1.4638696
0.7310045,0.8516721,1.3498548,0.6026373,0.7618889,1.4857515
0.7250575,0.8487001,1.3460125,0.5980799,0.7610535,1.4877464
0.7437444,0.8601768,1.3433019,0.57087034,0.7372371,1.4945093
0.740063,0.8581203,1.3426626,0.56087196,0.7259121,1.4698218
0.74602216,0.86173385,1.3421178,0.58367044,0.7447644,1.4814335
0.76188755,0.8707605,1.3426799,0.5914982,0.7515859,1.464722
0.7420311,0.8579816,1.3534648,0.58585554,0.7486413,1.4807339
0.73441595,0.85298085,1.359196,0.59507656,0.75707805,1.4872664
0.75484955,0.8665817,1.3436141,0.58099127,0.74439967,1.4833509
0.7518779,0.86510885,1.341357,0.5745075,0.73835653,1.4832553
