val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.4218804,0.6118403,0.95868987,0.7283854,0.8631017,0.82998526
0.91201174,0.9545593,0.65745103,0.7177236,0.8533568,0.8538213
0.53569615,0.7031583,0.88353324,0.71965283,0.8568429,0.8232804
0.48535767,0.6640594,0.93805677,0.7142732,0.85484666,0.87300444
0.46439517,0.64690953,0.95724297,0.7149596,0.854761,0.8339502
0.6069621,0.7574633,0.7420666,0.77272403,0.8889905,0.793346
0.64634234,0.78572565,0.7683256,0.70038843,0.8473702,0.9118949
0.75222063,0.8585916,0.70001316,0.73640585,0.8653692,0.83551705
0.8230314,0.9032919,0.67169034,0.7530453,0.8769932,0.81245905
0.7859286,0.8802258,0.7017579,0.7558635,0.8809879,0.80720395
0.89523166,0.945188,0.5753978,0.7313981,0.86509335,0.8374775
0.8095818,0.8948538,0.7187835,0.72270286,0.8601718,0.841731
0.77243245,0.8719673,0.7504947,0.72072786,0.8577113,0.88300246
0.89830005,0.94696945,0.6628687,0.7646512,0.8847376,0.7843166
0.86584204,0.9284103,0.6451806,0.71744597,0.86049235,0.8441097
0.73452455,0.84698766,0.74215835,0.7421918,0.87059724,0.8004185
0.9113908,0.9540863,0.5906313,0.7508051,0.8750409,0.80659974
0.9119303,0.9545624,0.51505595,0.76502156,0.88586175,0.79211706
0.91558254,0.9565586,0.63951516,0.7201093,0.8573139,0.868809
0.9072838,0.9520784,0.5290132,0.7319654,0.8664421,0.83591527
0.5337868,0.70253336,0.9547976,0.7552378,0.87813425,0.7956121
0.6194402,0.76691854,0.8383342,0.782575,0.89709187,0.76105875
0.7785785,0.87562007,0.6575966,0.77971244,0.8928825,0.76245034
0.73785794,0.84916824,0.7587807,0.7185091,0.8591744,0.8357056
0.77453476,0.872982,0.66425204,0.75559455,0.87812185,0.775449
0.7230903,0.8393676,0.7237965,0.7379291,0.86783904,0.8375068
0.78071666,0.87692016,0.67839456,0.75211406,0.8771206,0.78521043
