val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.26453012,0.48221934,0.047317192,0.6202508,0.82627046,0.03612716
0.24463731,0.4648205,0.057411335,0.6269144,0.8297768,0.036034662
0.73444104,0.8470022,0.030576792,0.6479068,0.838474,0.035169844
0.83995116,0.9131428,0.021663195,0.66089594,0.8459658,0.033518326
0.25056276,0.47004595,0.06463847,0.6371522,0.8345135,0.03218536
0.26299635,0.4807944,0.05452695,0.6668381,0.8434137,0.035416428
0.36782447,0.570763,0.04075756,0.64632434,0.83800244,0.04140605
0.8291961,0.9067251,0.021761974,0.66669226,0.8512803,0.031488452
0.28653413,0.50148636,0.04212544,0.55988526,0.79106903,0.040905938
0.27227795,0.4891798,0.045543604,0.5737609,0.8043555,0.03593187
0.33986658,0.54698944,0.050168738,0.66257274,0.84572893,0.034051634
0.5151422,0.68934005,0.0320179,0.64253503,0.83570427,0.034052815
0.22954915,0.45165148,0.059134427,0.56544876,0.80110186,0.03496361
0.30555362,0.51769537,0.04149965,0.6716256,0.85161597,0.03370739
0.4483837,0.6365637,0.029091524,0.6329967,0.8283918,0.03576288
0.6057909,0.7573128,0.031318247,0.6287725,0.82872427,0.03605726
0.23062018,0.45249975,0.070616394,0.5781798,0.80261165,0.03858806
0.2895213,0.5039146,0.039418515,0.6104512,0.8247246,0.034406673
0.25861025,0.47698352,0.05429445,0.6027676,0.81640023,0.036080834
0.31290466,0.52378047,0.04422658,0.6190306,0.8284124,0.034006346
0.85880584,0.9243015,0.022429466,0.60506743,0.8183162,0.034244556
0.41081148,0.6058149,0.039107293,0.65057373,0.84149295,0.032173853
0.40017876,0.59714925,0.043544497,0.67972815,0.8562678,0.032153387
0.76039493,0.86390024,0.030255448,0.6762743,0.85198724,0.033111986
0.7832682,0.87847173,0.026716802,0.6395947,0.8321496,0.035120916
0.8474082,0.9175751,0.021507606,0.6346351,0.8364437,0.034719545
0.81505644,0.89817184,0.020733543,0.7171235,0.87319076,0.03070692
0.78070617,0.8768532,0.02253345,0.71626383,0.873464,0.029845437
0.7901471,0.88278407,0.022651598,0.7095155,0.8657635,0.033512563
0.50526124,0.681514,0.037946954,0.65205,0.84072304,0.03431512
0.6954137,0.8207415,0.02796378,0.7016946,0.8644686,0.030460022
0.6974527,0.822267,0.029903166,0.65091836,0.8393875,0.0348276
0.6528606,0.79136556,0.03212537,0.68916905,0.8593515,0.0326169
0.3070782,0.51869303,0.038761847,0.6379452,0.83360106,0.034496896
0.703781,0.82650447,0.02855552,0.6777871,0.85375684,0.035699952
0.631778,0.7763491,0.03185292,0.67126477,0.84825283,0.03713564
0.82217085,0.9025036,0.021155676,0.6858362,0.86126405,0.029845372
0.8187208,0.9004104,0.021069828,0.6673845,0.8491776,0.03295334
